stazione,data,Sb,Sb_flag,As,As_flag,Cd,Cd_flag,Cr,Cr_flag,Fe,Fe_flag,Mn,Mn_flag,Hg,Hg_flag,Ni,Ni_flag,Pb,Pb_flag,Cu,Cu_flag,Se,Se_flag,Tl,Tl_flag,V,V_flag,Zn,Zn_flag
serenella,18/12/2017,2.7,0,1.5,0,8.2,0,3.2,0,175.3,0,7.4,0,0.1,1,2.4,0,62.7,0,10.8,0,7.5,0,0.5,1,0.5,1,56.1,0
serenella,19/12/2017,3.2,0,2.3,0,0.7,0,5.7,0,454.3,0,15.5,0,0.1,1,2.4,0,20.9,0,22.2,0,0.5,1,0.5,1,0.5,1,71.6,0
serenella,20/12/2017,16.7,0,4.6,0,130.7,0,3,0,142.4,0,3.9,0,0.1,1,0.5,1,15.5,0,11.2,0,47.7,0,0.5,1,0.5,1,70.3,0
serenella,21/12/2017,3.9,0,2.2,0,1.6,0,7.5,0,549.5,0,18.1,0,0.1,1,3.5,0,27.7,0,27.4,0,1.5,0,0.5,1,1.9,0,75.2,0
serenella,22/12/2017,4.3,0,1.4,0,1.8,0,12.3,0,1048.2,0,35.5,0,0.1,1,6.6,0,39.5,0,55.3,0,2,0,0.5,1,2.9,0,163.6,0
serenella,23/12/2017,5,0,2.4,0,1.3,0,14.4,0,1128.1,0,46,0,0.1,1,6.4,0,64.6,0,72.1,0,1.5,0,0.5,1,2.3,0,283.3,0
serenella,24/12/2017,3.9,0,2,0,1.1,0,7.3,0,574.9,0,15.7,0,0.1,1,2.8,0,51.9,0,42.2,0,1.4,0,0.5,1,2.2,0,132.4,0
serenella,25/12/2017,2,0,1.5,0,0.7,0,3.9,0,356.5,0,7.9,0,0.1,1,2.3,0,14.9,0,21.2,0,0.5,1,0.5,1,2.6,0,67.7,0
serenella,26/12/2017,1.1,0,1.4,0,0.4,0,2.5,0,170.8,0,4.5,0,0.1,1,1.6,0,7.2,0,12.3,0,0.5,1,0.5,1,1.5,0,38.4,0
serenella,27/12/2017,1.4,0,0.5,1,0.3,0,1.5,0,56.7,0,1.5,0,0.1,1,1.1,0,4,0,9.6,0,0.5,1,0.5,1,1.3,0,17.5,0
serenella,28/12/2017,1.6,0,0.5,1,6.1,0,2.4,0,82.4,0,1.7,0,0.1,1,1.1,0,32.3,0,17.9,0,3.3,0,0.5,1,1.1,0,53,0
foscolo,01/01/2021,2.9,0,0.5,1,0.5,0,6.8,0,101.6,0,5.1,0,0.1,1,2.4,0,6.6,0,47.6,0,0.5,1,0.5,1,0.5,1,74.8,0
foscolo,02/01/2021,1.2,0,0.5,1,0.1,1,4.8,0,52.8,0,1.7,0,0.1,1,1.3,0,1.7,0,2,0,0.5,1,0.5,1,0.5,1,15,0
foscolo,03/01/2021,1.7,0,0.5,1,0.1,1,4.9,0,56.2,0,2.3,0,0.1,1,1.3,0,5,0,3.5,0,0.5,1,0.5,1,0.5,1,32.6,0
foscolo,04/01/2021,6.8,0,0.5,1,2,0,5.2,0,88.9,0,3.3,0,0.1,1,1.5,0,4.6,0,3.9,0,0.5,1,0.5,1,0.5,1,27.3,0
foscolo,05/01/2021,2.6,0,0.5,1,0.1,1,4.7,0,77.6,0,2.9,0,0.1,1,1.8,0,4,0,7.5,0,0.5,1,0.5,1,0.5,1,23.5,0
foscolo,06/01/2021,5.3,0,0.5,1,1,0,5,0,72.7,0,2.7,0,0.1,1,1.4,0,5,0,4,0,1.1,0,0.5,1,0.5,1,26,0
foscolo,07/01/2021,9.6,0,0.5,1,0.9,0,5.9,0,153.6,0,8.3,0,0.1,1,1.9,0,17.2,0,12.3,0,1.6,0,0.5,1,0.5,1,89.5,0
foscolo,08/01/2021,4,0,0.5,1,0.8,0,5.8,0,131.7,0,4.8,0,0.1,1,1.9,0,11.7,0,6.4,0,0.5,1,0.5,1,0.5,1,30.8,0
foscolo,09/01/2021,2.3,0,0.5,1,0.1,1,5.2,0,95.6,0,5.2,0,0.1,1,1.5,0,3.4,0,3.5,0,0.5,1,0.5,1,0.5,1,29.3,0
foscolo,10/01/2021,2.1,0,0.5,1,0.1,1,4.7,0,52.6,0,3,0,0.1,1,1.4,0,2.6,0,2.6,0,0.5,1,0.5,1,0.5,1,20.7,0
foscolo,11/01/2021,1.8,0,0.5,1,0.3,0,5,0,119.1,0,4.6,0,0.1,1,1.3,0,4.3,0,3.9,0,0.5,1,0.5,1,0.5,1,27.1,0
foscolo,12/01/2021,5.9,0,1.3,0,1.3,0,10.1,0,504.2,0,26.9,0,0.1,1,2.6,0,41.8,0,33.3,0,0.5,1,0.5,1,0.5,1,122.9,0
foscolo,13/01/2021,9.1,0,1.4,0,1.4,0,14.7,0,549.2,0,21.8,0,0.1,1,4.4,0,41.1,0,20.1,0,2.4,0,0.5,1,1.3,0,172.7,0
foscolo,14/01/2021,6.9,0,1.8,0,3.2,0,9.6,0,347.8,0,14,0,0.1,1,2.7,0,63,0,12.4,0,1.2,0,0.5,1,1.2,0,74.1,0
foscolo,15/01/2021,10.3,0,0.5,1,0.5,0,6,0,134.6,0,5.6,0,0.1,1,2,0,2.5,0,6.4,0,0.5,1,0.5,1,0.5,1,25.2,0
foscolo,16/01/2021,7,0,1.8,0,0.4,0,7.5,0,164.9,0,8.2,0,0.1,1,2.4,0,18.9,0,4.9,0,0.5,1,0.5,1,1.3,0,40.7,0
