 Timeseries at CALMET gridpoint (          25 ,          25 )
 YEAR MONTH DAY HOUR  SEC YEAR MONTH DAY HOUR  SEC      WS        WD        PG         U*        Lmo       W*    Prec.Rate Mix.Hgt  
                                                       (m/s)     (deg)     class     (m/s)      (m)     (cm/s)    (mm/hr)     (m)   
                                                     Layer 1   Layer 1   Layer
 2019    1   8    7     0 2019    1   8    8     0      0.56    106.25      6.00      0.05     25.56      0.00      0.00     50.01
 2019    1   8    8     0 2019    1   8    9     0      0.79    233.96      3.00      0.06     16.95      0.00      0.00     50.00
 2019    1   8    9     0 2019    1   8   10     0      1.02    273.42      3.00      0.19    -23.19     53.32      0.00    218.93
 2019    1   8   10     0 2019    1   8   11     0      0.49    246.18      2.00      0.14     -2.64     78.81      0.00    338.52
 2019    1   8   11     0 2019    1   8   12     0      0.53    133.52      2.00      0.15     -2.58     93.17      0.00    426.83
 2019    1   8   12     0 2019    1   8   13     0      0.85    133.88      2.00      0.19     -7.19     99.94      0.00    496.49
 2019    1   8   13     0 2019    1   8   14     0      0.79    177.75      2.00      0.18     -6.60     99.05      0.00    545.11
 2019    1   8   14     0 2019    1   8   15     0      0.83    184.54      2.00      0.18     -9.72     87.83      0.00    558.90
 2019    1   8   15     0 2019    1   8   16     0      0.47    171.29      3.00      0.11     -7.17     56.59      0.00    539.41
 2019    1   8   16     0 2019    1   8   17     0      0.44    162.36      3.00      0.05     32.58      0.00      0.00     50.00
 2019    1   8   17     0 2019    1   8   18     0      0.43    131.18      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   8   18     0 2019    1   8   19     0      0.53    224.22      6.00      0.05     28.96      0.00      0.00     50.00
 2019    1   8   19     0 2019    1   8   20     0      1.62    250.50      6.00      0.12     16.95      0.00      0.00     55.72
 2019    1   8   20     0 2019    1   8   21     0      1.58    239.00      6.00      0.11     16.95      0.00      0.00     57.32
 2019    1   8   21     0 2019    1   8   22     0      1.98    236.91      5.00      0.18     27.97      0.00      0.00     78.78
 2019    1   8   22     0 2019    1   8   23     0      2.38    254.90      6.00      0.27     61.13      0.00      0.00    122.42
 2019    1   8   23     0 2019    1   9    0     0      2.16    255.59      6.00      0.22     37.94      0.00      0.00     95.40
 2019    1   9    0     0 2019    1   9    1     0      1.90    235.21      5.00      0.14     16.95      0.00      0.00     69.36
 2019    1   9    1     0 2019    1   9    2     0      1.00    310.04      6.00      0.07     16.95      0.00      0.00     50.25
 2019    1   9    2     0 2019    1   9    3     0      1.67    347.11      6.00      0.12     16.95      0.00      0.00     54.85
 2019    1   9    3     0 2019    1   9    4     0      1.95    323.52      6.00      0.14     16.95      0.00      0.00    106.02
 2019    1   9    4     0 2019    1   9    5     0      2.43    321.78      6.00      0.27     59.06      0.00      0.00    177.02
 2019    1   9    5     0 2019    1   9    6     0      2.40    317.77      6.00      0.27     59.46      0.00      0.00    180.05
 2019    1   9    6     0 2019    1   9    7     0      2.40    317.25      6.00      0.27     58.56      0.00      0.00    178.94
 2019    1   9    7     0 2019    1   9    8     0      2.37    321.63      6.00      0.26     56.20      0.00      0.00    155.76
 2019    1   9    8     0 2019    1   9    9     0      2.19    311.03      4.00      0.22     40.17      0.00      0.00    130.85
 2019    1   9    9     0 2019    1   9   10     0      1.88    332.98      4.00      0.30    -98.61     44.61      0.00    255.25
 2019    1   9   10     0 2019    1   9   11     0      1.00    319.16      2.00      0.20    -12.73     70.54      0.00    235.94
 2019    1   9   11     0 2019    1   9   12     0      1.14    295.13      2.00      0.23    -13.82     89.91      0.00    369.20
 2019    1   9   12     0 2019    1   9   13     0      0.81    254.10      2.00      0.19     -6.17    104.65      0.00    549.31
 2019    1   9   13     0 2019    1   9   14     0      1.32    244.57      2.00      0.25    -20.18    111.79      0.00    761.02
 2019    1   9   14     0 2019    1   9   15     0      1.07    255.75      2.00      0.21    -16.95    102.12      0.00    868.84
 2019    1   9   15     0 2019    1   9   16     0      1.75    310.32      3.00      0.27   -164.38     61.76      0.00    804.01
 2019    1   9   16     0 2019    1   9   17     0      2.40    337.22      4.00      0.27     57.27      0.00      0.00    137.03
 2019    1   9   17     0 2019    1   9   18     0      2.60    333.54      6.00      0.31     74.26      0.00      0.00    167.94
 2019    1   9   18     0 2019    1   9   19     0      2.76    330.61      6.00      0.33     89.17      0.00      0.00    187.53
 2019    1   9   19     0 2019    1   9   20     0      2.44    327.04      6.00      0.28     60.37      0.00      0.00    134.92
 2019    1   9   20     0 2019    1   9   21     0      2.60    326.75      6.00      0.31     74.29      0.00      0.00    153.33
 2019    1   9   21     0 2019    1   9   22     0      2.65    332.87      6.00      0.32     79.02      0.00      0.00    165.95
 2019    1   9   22     0 2019    1   9   23     0      2.29    337.67      6.00      0.24     47.06      0.00      0.00    114.53
 2019    1   9   23     0 2019    1  10    0     0      1.82    336.34      6.00      0.13     16.95      0.00      0.00     58.41
 2019    1  10    0     0 2019    1  10    1     0      2.32    344.87      6.00      0.25     50.16      0.00      0.00    123.73
 2019    1  10    1     0 2019    1  10    2     0      3.11    338.06      6.00      0.39    124.30      0.00      0.00    251.62
 2019    1  10    2     0 2019    1  10    3     0      3.31    336.60      6.00      0.43    145.45      0.00      0.00    282.96
 2019    1  10    3     0 2019    1  10    4     0      3.53    341.88      5.00      0.46    170.64      0.00      0.00    320.99
 2019    1  10    4     0 2019    1  10    5     0      3.66    337.94      5.00      0.48    185.95      0.00      0.00    337.81
 2019    1  10    5     0 2019    1  10    6     0      3.12    341.88      6.00      0.40    124.83      0.00      0.00    249.91
 2019    1  10    6     0 2019    1  10    7     0      3.45    336.36      5.00      0.45    160.48      0.00      0.00    301.08
 2019    1  10    7     0 2019    1  10    8     0      3.51    334.42      5.00      0.46    167.07      0.00      0.00    311.55
 2019    1  10    8     0 2019    1  10    9     0      3.13    337.08      4.00      0.40    125.44      0.00      0.00    252.52
 2019    1  10    9     0 2019    1  10   10     0      2.22    336.94      4.00      0.34   -148.41     45.94      0.00    308.06
 2019    1  10   10     0 2019    1  10   11     0      1.61    337.99      2.00      0.28    -36.94     70.94      0.00    254.76
 2019    1  10   11     0 2019    1  10   12     0      0.82    340.23      2.00      0.19     -6.71     88.51      0.00    352.66
 2019    1  10   12     0 2019    1  10   13     0      0.75    322.12      2.00      0.18     -5.25    102.45      0.00    516.20
 2019    1  10   13     0 2019    1  10   14     0      0.53    273.84      2.00      0.15     -2.63    106.16      0.00    653.68
 2019    1  10   14     0 2019    1  10   15     0      1.16    243.38      2.00      0.22    -20.27     96.62      0.00    731.52
 2019    1  10   15     0 2019    1  10   16     0      1.34    268.07      3.00      0.22    -78.02     59.61      0.00    651.20
 2019    1  10   16     0 2019    1  10   17     0      1.93    321.95      4.00      0.14     16.95      0.00      0.00     88.66
 2019    1  10   17     0 2019    1  10   18     0      2.48    339.46      6.00      0.28     63.74      0.00      0.00    151.73
 2019    1  10   18     0 2019    1  10   19     0      3.08    340.80      6.00      0.39    121.64      0.00      0.00    246.12
 2019    1  10   19     0 2019    1  10   20     0      2.31    340.54      6.00      0.25     48.73      0.00      0.00    116.98
 2019    1  10   20     0 2019    1  10   21     0      2.61    336.31      6.00      0.31     74.77      0.00      0.00    168.88
