 Timeseries at gridpoint ( 11 , 9 )
 YEAR MONTH   DAY  HOUR     WS        WD         T        W         PG         U*        Lmo   Prec.Rate Mix.Hgt  
                           (m/s)     (deg)      (K)     (cm/s)     class     (m/s)      (m)     (mm/hr)     (m)   
                         Layer 1   Layer 1   Layer 1   Layer 1   Layer
 2022     1     9   17      1.24    320.69    278.48      0.03      3.00      0.10     19.86      0.00     57.62
 2022     1     9   18      1.43    326.28    278.26      0.31      6.00      0.12     19.86      0.00     62.05
 2022     1     9   19      1.10    345.15    278.38      0.03      6.00      0.09     19.86      0.00     54.45
 2022     1     9   20      1.23    337.96    278.36      0.06      6.00      0.10     19.86      0.00     57.56
 2022     1     9   21      1.40    327.84    278.36      0.05      6.00      0.12     19.87      0.00     61.37
 2022     1     9   22      1.34    344.95    278.25      0.10      6.00      0.11     19.87      0.00     59.95
 2022     1     9   23      1.50    324.24    278.14     -0.01      6.00      0.13     19.86      0.00     63.37
 2022     1    10    0      1.66    331.91    277.99      0.13      6.00      0.14     19.86      0.00     66.76
 2022     1    10    1      1.47     22.09    278.10      0.01      6.00      0.12     19.86      0.00     62.74
 2022     1    10    2      1.54    344.22    277.95     -0.01      6.00      0.13     19.86      0.00     64.31
 2022     1    10    3      1.29      2.17    278.11     -0.01      6.00      0.11     19.86      0.00     58.95
 2022     1    10    4      1.11      2.84    278.07     -0.03      6.00      0.09     19.86      0.00     54.66
 2022     1    10    5      1.34      1.66    277.93     -0.04      6.00      0.11     19.86      0.00     59.90
 2022     1    10    6      1.32    356.39    277.90     -0.02      6.00      0.11     19.86      0.00     59.58
 2022     1    10    7      1.39    356.75    277.95      0.03      6.00      0.12     19.86      0.00     61.09
 2022     1    10    8      0.88     41.50    278.21     -0.06      6.00      0.07     19.86      0.00     50.00
 2022     1    10    9      1.41    357.27    277.80      0.01      3.00      0.12     19.86      0.00     61.43
 2022     1    10   10      1.39    358.77    278.40      0.05      3.00      0.27    -72.86      0.00    215.77
 2022     1    10   11      1.30      2.68    279.07     -0.02      3.00      0.28    -34.60      0.00    281.14
 2022     1    10   12      1.03     19.67    279.46      0.01      2.00      0.25    -16.46      0.00    376.45
 2022     1    10   13      0.79     54.21    279.88     -0.07      2.00      0.22     -8.25      0.00    585.26
 2022     1    10   14      0.95    355.39    280.23      0.02      2.00      0.23    -14.14      0.00    863.73
 2022     1    10   15      1.25    291.76    280.52      0.06      2.00      0.26    -34.80      0.00    987.43
 2022     1    10   16      1.46    272.24    280.14      0.21      3.00      0.27   -134.99      0.00    921.19
 2022     1    10   17      1.14    200.68    279.17     -0.05      3.00      0.10     19.86      0.00     55.41
 2022     1    10   18      1.06    195.81    278.16     -0.11      6.00      0.09     19.86      0.00     53.42
 2022     1    10   19      1.14    224.80    277.77     -0.11      6.00      0.10     19.86      0.00     55.28
 2022     1    10   20      1.18    265.28    277.60      0.08      6.00      0.10     19.87      0.00     56.35
 2022     1    10   21      1.05    263.09    277.77     -0.10      6.00      0.09     19.86      0.00     53.18
 2022     1    10   22      0.72    349.52    277.59      0.13      6.00      0.06     19.86      0.00     50.00
 2022     1    10   23      0.71    328.69    277.44      0.18      6.00      0.06     19.86      0.00     50.00
 2022     1    11    0      1.60    292.88    276.93      0.07      6.00      0.13     19.86      0.00     65.46
 2022     1    11    1      1.20    332.01    277.81     -0.01      6.00      0.10     19.87      0.00     56.78
 2022     1    11    2      1.30    340.85    277.12     -0.05      6.00      0.11     19.86      0.00     59.10
 2022     1    11    3      1.45    337.72    277.23     -0.13      6.00      0.12     19.86      0.00     62.38
 2022     1    11    4      1.29    320.64    277.19     -0.07      6.00      0.11     19.86      0.00     58.93
 2022     1    11    5      1.42    339.50    277.12      0.08      6.00      0.12     19.86      0.00     61.75
 2022     1    11    6      1.59    330.12    277.08      0.00      6.00      0.13     19.86      0.00     65.31
 2022     1    11    7      1.50    322.99    276.48     -0.01      6.00      0.13     19.86      0.00     63.41
 2022     1    11    8      1.14    336.30    276.72      0.01      6.00      0.10     19.86      0.00     55.27
 2022     1    11    9      1.35    346.87    277.45      0.00      3.00      0.11     19.86      0.00     60.17
 2022     1    11   10      1.40    323.29    278.55      0.06      3.00      0.27    -81.44      0.00    187.40
 2022     1    11   11      1.67    320.55    279.42      0.15      2.00      0.33    -63.13      0.00    382.39
 2022     1    11   12      1.64    320.39    280.41      0.27      2.00      0.33    -48.39      0.00    521.81
 2022     1    11   13      2.00     13.78    280.52      0.20      3.00      0.39    -73.18      0.00    665.10
 2022     1    11   14      1.43     74.41    280.40     -0.33      2.00      0.30    -38.22      0.00    736.00
 2022     1    11   15      1.31    123.89    280.35     -0.05      2.00      0.27    -43.30      0.00    754.02
 2022     1    11   16      0.77     78.99    280.17      0.22      3.00      0.16    -45.89      0.00    654.04
 2022     1    11   17      1.58     63.44    279.66     -0.01      3.00      0.13     19.86      0.00     65.06
 2022     1    11   18      2.41     51.97    279.12      0.08      6.00      0.33     86.56      0.00    214.08
 2022     1    11   19      3.13     54.04    279.06      0.06      6.00      0.48    178.59      0.00    368.58
 2022     1    11   20      3.11     54.09    279.02      0.01      6.00      0.47    176.43      0.00    365.23
 2022     1    11   21      3.30     65.84    278.94     -0.18      6.00      0.51    203.82      0.00    407.02
 2022     1    11   22      2.97     37.76    278.51      0.09      6.00      0.45    156.54      0.00    334.05
 2022     1    11   23      2.87     50.68    278.34     -0.10      6.00      0.43    143.83      0.00    313.14
 2022     1    12    0      3.16     35.57    277.91      0.14      6.00      0.48    193.09      0.00    386.72
 2022     1    12    1      3.51     65.57    278.69     -0.33      4.00      0.55    276.91      0.00    495.48
 2022     1    12    2      1.89    347.28    277.15      0.04      6.00      0.20     31.90      0.00    100.29
 2022     1    12    3      3.05     12.67    277.36      0.24      6.00      0.46    167.22      0.00    350.93
 2022     1    12    4      2.79    358.64    277.01      0.31      6.00      0.41    131.89      0.00    294.17
 2022     1    12    5      2.32    324.20    276.68      0.24      6.00      0.31     75.78      0.00    194.18
 2022     1    12    6      2.37    341.23    276.92      0.04      6.00      0.32     81.46      0.00    204.96
 2022     1    12    7      1.92    336.20    277.08      0.07      6.00      0.19     29.69      0.00     96.13
 2022     1    12    8      1.94    321.54    276.49      0.01      6.00      0.20     31.75      0.00    101.15
 2022     1    12    9      1.89    337.76    277.19      0.11      4.00      0.17     23.92      0.00     81.73
 2022     1    12   10      1.92    359.60    278.16      0.16      4.00      0.35   -174.72      0.00    245.53
 2022     1    12   11      1.93    354.62    279.02      0.14      3.00      0.37    -88.76      0.00    332.05
 2022     1    12   12      2.20      2.26    279.65      0.15      3.00      0.42    -96.24      0.00    463.29
 2022     1    12   13      1.88    359.35    279.81      0.09      3.00      0.37    -63.47      0.00    468.58
 2022     1    12   14      1.64    343.13    280.06      0.13      2.00      0.33    -51.79      0.00    543.65
 2022     1    12   15      0.88    350.85    280.14      0.14      2.00      0.21    -17.63      0.00    574.07
